#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,Notional(Base),NettingSet,CounterParty
FS_0.CP_25.CP_3.TL_0.TRADE_4760.COPY_0,FxForward,2018-01-11,1.931769,6634157.197827,USD,5858818.706645,EUR,36636236.09,32354534.11,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_4986.COPY_0,Swap,2016-07-25,0.467213,754563.032267,EUR,754563.032267,EUR,84330019.46,84330019.46,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_4986.COPY_0,Swap,2016-07-25,0.467213,-754563.032267,EUR,-754563.032267,EUR,84330019.46,84330019.46,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_5154.COPY_0,FxForward,2016-05-04,0.243169,-14303937.082725,EUR,-14303937.082725,EUR,78335947.73,78335947.73,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_5154.COPY_0,FxForward,2016-05-04,0.243169,16196877.204441,USD,14303937.082725,EUR,90546110.34,79963924.47,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_5717.COPY_0,FxForward,2020-08-18,4.532787,2475983.531854,USD,2186613.642276,EUR,11638570.81,10278363.08,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_5717.COPY_0,FxForward,2020-08-18,4.532787,-2186613.642276,EUR,-2186613.642276,EUR,10622484.43,10622484.43,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_6489.COPY_0,FxForward,2017-03-17,1.109851,-38652475.840522,EUR,-38652475.840522,EUR,75170933.89,75170933.89,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_6489.COPY_0,FxForward,2017-03-17,1.109851,43767628.535829,USD,38652475.840522,EUR,87730507.64,77477383.18,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_8164.COPY_0,Swap,2018-05-30,2.312591,1100891.551827,EUR,1100891.551827,EUR,72061031.39,72061031.39,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_8164.COPY_0,Swap,2018-05-30,2.312591,-1100891.551827,EUR,-1100891.551827,EUR,72061031.39,72061031.39,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_25.TL_0.TRADE_9359.COPY_0,Swap,2021-01-25,4.970125,693520.666425,EUR,693520.666425,EUR,26119191.95,26119191.95,FS_0.CP_3.CP_25.TL_0,FS_0.CP_25
FS_0.CP_25.CP_3.TL_0.TRADE_9359.COPY_0,Swap,2021-01-25,4.970125,-693520.666425,EUR,-693520.666425,EUR,26119191.95,26119191.95,FS_0.CP_25.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_1567.COPY_0,Swap,2017-03-20,1.118070,14922.587423,EUR,14922.587423,EUR,86170996.50,86170996.50,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_1567.COPY_0,Swap,2017-03-20,1.118070,-14922.587423,EUR,-14922.587423,EUR,86170996.50,86170996.50,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_1713.COPY_0,FxForward,2020-09-15,4.609290,-13412803.684950,EUR,-13412803.684950,EUR,78285559.83,78285559.83,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_1713.COPY_0,FxForward,2020-09-15,4.609290,15187813.886205,USD,13412803.684950,EUR,90067511.77,79541260.04,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_3123.COPY_0,FxForward,2019-12-27,3.890673,-8875628.781105,EUR,-8875628.781105,EUR,49900550.56,49900550.56,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_3123.COPY_0,FxForward,2019-12-27,3.890673,10050202.867110,USD,8875628.781105,EUR,56273233.96,49696542.60,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_3294.COPY_0,Swap,2025-08-19,9.534509,-492664.201338,EUR,-492664.201338,EUR,10624277.80,10624277.80,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_3294.COPY_0,Swap,2025-08-19,9.534509,492664.201338,EUR,492664.201338,EUR,10624277.80,10624277.80,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_3302.COPY_0,Swap,2019-03-20,3.118070,722205.501623,EUR,722205.501623,EUR,10085724.36,10085724.36,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_3302.COPY_0,Swap,2019-03-20,3.118070,-722205.501623,EUR,-722205.501623,EUR,10085724.36,10085724.36,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_3514.COPY_0,Swap,2024-05-20,8.286885,9427911.942514,EUR,9427911.942514,EUR,76579214.59,76579214.59,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_3514.COPY_0,Swap,2024-05-20,8.286885,-9427911.942514,EUR,-9427911.942514,EUR,76579214.59,76579214.59,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_4943.COPY_0,FxForward,2020-07-09,4.423497,14611927.673768,USD,12904221.688215,EUR,78919643.77,69696251.00,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_4943.COPY_0,FxForward,2020-07-09,4.423497,-12904221.688215,EUR,-12904221.688215,EUR,70015306.11,70015306.11,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_5856.COPY_0,Swap,2025-04-29,9.227659,9731309.310759,EUR,9731309.310759,EUR,58372197.55,58372197.55,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_5856.COPY_0,Swap,2025-04-29,9.227659,-9731309.310759,EUR,-9731309.310759,EUR,58372197.55,58372197.55,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_6059.COPY_0,FxForward,2019-01-01,2.904372,3563227.111520,USD,3146790.320832,EUR,26134225.87,23079901.01,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_6059.COPY_0,FxForward,2019-01-01,2.904372,-3146790.320832,EUR,-3146790.320832,EUR,22447809.87,22447809.87,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_6429.COPY_0,FxForward,2020-01-13,3.937158,9874960.256572,USD,8720866.894372,EUR,55701655.31,49191764.74,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_6429.COPY_0,FxForward,2020-01-13,3.937158,-8720866.894372,EUR,-8720866.894372,EUR,49293212.60,49293212.60,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_8202.COPY_0,Swap,2021-06-18,5.364646,881155.688644,EUR,881155.688644,EUR,33827425.33,33827425.33,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_8202.COPY_0,Swap,2021-06-18,5.364646,-881155.688644,EUR,-881155.688644,EUR,33827425.33,33827425.33,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_8969.COPY_0,FxForward,2020-06-04,4.327869,6766293.727461,USD,5975512.349646,EUR,38443359.92,33950458.14,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_8969.COPY_0,FxForward,2020-06-04,4.327869,-5975512.349646,EUR,-5975512.349646,EUR,33806587.78,33806587.78,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_9123.COPY_0,Swap,2023-05-10,7.257796,-173032.638432,EUR,-173032.638432,EUR,4964961.74,4964961.74,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_9123.COPY_0,Swap,2023-05-10,7.257796,173032.638432,EUR,173032.638432,EUR,4964961.74,4964961.74,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_3.CP_4.TL_0.TRADE_9848.COPY_0,Swap,2018-07-09,2.422180,205701.842530,EUR,205701.842530,EUR,6165708.50,6165708.50,FS_0.CP_3.CP_4.TL_0,FS_0.CP_4
FS_0.CP_4.CP_3.TL_0.TRADE_9848.COPY_0,Swap,2018-07-09,2.422180,-205701.842530,EUR,-205701.842530,EUR,6165708.50,6165708.50,FS_0.CP_4.CP_3.TL_0,FS_0.CP_3
FS_0.CP_7.CP_24.TL_0.TRADE_839.COPY_0,FxForward,2017-06-20,1.370125,-12398977.856402,EUR,-12398977.856402,EUR,28514578.62,28514578.62,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_839.COPY_0,FxForward,2017-06-20,1.370125,14039821.388985,USD,12398977.856402,EUR,32579763.67,28772144.40,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_1285.COPY_0,FxForward,2021-01-19,4.953687,-9013580.799755,EUR,-9013580.799755,EUR,54716036.83,54716036.83,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_1285.COPY_0,FxForward,2021-01-19,4.953687,10206411.042052,USD,9013580.799755,EUR,63855802.26,56392930.96,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_4211.COPY_0,Swap,2016-08-05,0.497268,98387.930211,EUR,98387.930211,EUR,27599203.56,27599203.56,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_4211.COPY_0,Swap,2016-08-05,0.497268,-98387.930211,EUR,-98387.930211,EUR,27599203.56,27599203.56,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_4421.COPY_0,Swap,2017-03-28,1.139988,-196570.678938,EUR,-196570.678938,EUR,46936036.75,46936036.75,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_4421.COPY_0,Swap,2017-03-28,1.139988,196570.678938,EUR,196570.678938,EUR,46936036.75,46936036.75,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_5828.COPY_0,FxForward,2017-10-28,1.726289,5659570.929991,USD,4998133.002799,EUR,19546659.81,17262228.30,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_5828.COPY_0,FxForward,2017-10-28,1.726289,-4998133.002799,EUR,-4998133.002799,EUR,17194612.23,17194612.23,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_6042.COPY_0,Swap,2025-09-08,9.589303,11238736.798990,EUR,11238736.798990,EUR,80793178.03,80793178.03,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_6042.COPY_0,Swap,2025-09-08,9.589303,-11238736.798990,EUR,-11238736.798990,EUR,80793178.03,80793178.03,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_6225.COPY_0,FxForward,2016-08-15,0.524590,-29965866.506797,EUR,-29965866.506797,EUR,82724471.56,82724471.56,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_6225.COPY_0,FxForward,2016-08-15,0.524590,33931459.382707,USD,29965866.506797,EUR,95568954.38,84399745.29,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_6314.COPY_0,FxForward,2019-12-19,3.868755,-11014402.299519,EUR,-11014402.299519,EUR,60201092.59,60201092.59,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_6314.COPY_0,FxForward,2019-12-19,3.868755,12472015.256630,USD,11014402.299519,EUR,67402195.95,59524855.19,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_6379.COPY_0,FxForward,2020-04-29,4.229508,-3444471.179643,EUR,-3444471.179643,EUR,21045262.81,21045262.81,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_6379.COPY_0,FxForward,2020-04-29,4.229508,3900302.162144,USD,3444471.179643,EUR,24317214.46,21475244.97,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_7112.COPY_0,Swap,2023-07-17,7.444098,1224073.331142,EUR,1224073.331142,EUR,20176817.96,20176817.96,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_7112.COPY_0,Swap,2023-07-17,7.444098,-1224073.331142,EUR,-1224073.331142,EUR,20176817.96,20176817.96,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_24.TL_0.TRADE_9335.COPY_0,Swap,2021-06-16,5.359166,-2797942.813327,EUR,-2797942.813327,EUR,29172375.22,29172375.22,FS_0.CP_7.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_7.TL_0.TRADE_9335.COPY_0,Swap,2021-06-16,5.359166,2797942.813327,EUR,2797942.813327,EUR,29172375.22,29172375.22,FS_0.CP_24.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_168.COPY_0,FxForward,2017-12-10,1.844098,21436350.265942,USD,18931069.342380,EUR,107213518.93,94683401.61,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_168.COPY_0,FxForward,2017-12-10,1.844098,-18931069.342380,EUR,-18931069.342380,EUR,91007353.14,91007353.14,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_419.COPY_0,FxForward,2020-08-12,4.516393,12945928.412903,USD,11432928.900939,EUR,67639490.92,59734417.33,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_419.COPY_0,FxForward,2020-08-12,4.516393,-11432928.900939,EUR,-11432928.900939,EUR,60349482.04,60349482.04,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_685.COPY_0,Swap,2017-08-07,1.501632,-783606.888110,EUR,-783606.888110,EUR,34571758.19,34571758.19,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_685.COPY_0,Swap,2017-08-07,1.501632,783606.888110,EUR,783606.888110,EUR,34571758.19,34571758.19,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_4314.COPY_0,Swap,2017-02-07,1.005741,1119857.244909,EUR,1119857.244909,EUR,77179520.41,77179520.41,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_4314.COPY_0,Swap,2017-02-07,1.005741,-1119857.244909,EUR,-1119857.244909,EUR,77179520.41,77179520.41,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_5284.COPY_0,Swap,2020-09-21,4.625683,1555789.015685,EUR,1555789.015685,EUR,93698838.98,93698838.98,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_5284.COPY_0,Swap,2020-09-21,4.625683,-1555789.015685,EUR,-1555789.015685,EUR,93698838.98,93698838.98,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_5849.COPY_0,FxForward,2017-04-29,1.227659,9924916.224320,USD,8764984.473986,EUR,22089215.72,19507633.96,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_5849.COPY_0,FxForward,2017-04-29,1.227659,-8764984.473986,EUR,-8764984.473986,EUR,18699151.53,18699151.53,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_6205.COPY_0,Swap,2023-03-09,7.087933,-9517467.639037,EUR,-9517467.639037,EUR,96289439.56,96289439.56,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_6205.COPY_0,Swap,2023-03-09,7.087933,9517467.639037,EUR,9517467.639037,EUR,96289439.56,96289439.56,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_7744.COPY_0,Swap,2020-10-12,4.683060,2545939.518015,EUR,2545939.518015,EUR,60795089.78,60795089.78,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_7744.COPY_0,Swap,2020-10-12,4.683060,-2545939.518015,EUR,-2545939.518015,EUR,60795089.78,60795089.78,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_7971.COPY_0,Swap,2017-03-17,1.109851,420360.445658,EUR,420360.445658,EUR,30124647.50,30124647.50,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_7971.COPY_0,Swap,2017-03-17,1.109851,-420360.445658,EUR,-420360.445658,EUR,30124647.50,30124647.50,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_9294.COPY_0,FxForward,2018-07-10,2.424920,15772708.363393,USD,13929341.144370,EUR,103909383.42,91765422.68,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_9294.COPY_0,FxForward,2018-07-10,2.424920,-13929341.144370,EUR,-13929341.144370,EUR,91358825.50,91358825.50,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_7.CP_9.TL_0.TRADE_9672.COPY_0,FxForward,2017-10-06,1.666015,-6619922.893603,EUR,-6619922.893603,EUR,20892600.92,20892600.92,FS_0.CP_7.CP_9.TL_0,FS_0.CP_9
FS_0.CP_9.CP_7.TL_0.TRADE_9672.COPY_0,FxForward,2017-10-06,1.666015,7495983.629573,USD,6619922.893603,EUR,23787671.23,21007589.82,FS_0.CP_9.CP_7.TL_0,FS_0.CP_7
FS_0.CP_23.CP_24.TL_0.TRADE_47.COPY_0,Swap,2023-05-26,7.301632,-8835288.537606,EUR,-8835288.537606,EUR,52321389.30,52321389.30,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_47.COPY_0,Swap,2023-05-26,7.301632,8835288.537606,EUR,8835288.537606,EUR,52321389.30,52321389.30,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_1052.COPY_0,Swap,2024-05-03,8.240437,-3637131.409885,EUR,-3637131.409885,EUR,67847112.14,67847112.14,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_1052.COPY_0,Swap,2024-05-03,8.240437,3637131.409885,EUR,3637131.409885,EUR,67847112.14,67847112.14,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_1103.COPY_0,FxForward,2017-03-10,1.090673,-12910205.032114,EUR,-12910205.032114,EUR,24534720.88,24534720.88,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_1103.COPY_0,FxForward,2017-03-10,1.090673,14618702.835449,USD,12910205.032114,EUR,28267327.48,24963705.58,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_1336.COPY_0,Swap,2023-02-13,7.022180,8386869.661431,EUR,8386869.661431,EUR,91699612.56,91699612.56,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_1336.COPY_0,Swap,2023-02-13,7.022180,-8386869.661431,EUR,-8386869.661431,EUR,91699612.56,91699612.56,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_4623.COPY_0,Swap,2025-10-27,9.723550,-13049266.695290,EUR,-13049266.695290,EUR,97812623.42,97812623.42,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_4623.COPY_0,Swap,2025-10-27,9.723550,13049266.695290,EUR,13049266.695290,EUR,97812623.42,97812623.42,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_5911.COPY_0,Swap,2019-04-08,3.170125,4473738.305392,EUR,4473738.305392,EUR,61488461.14,61488461.14,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_5911.COPY_0,Swap,2019-04-08,3.170125,-4473738.305392,EUR,-4473738.305392,EUR,61488461.14,61488461.14,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_6533.COPY_0,Swap,2018-03-29,2.142728,-3374417.206738,EUR,-3374417.206738,EUR,88383920.38,88383920.38,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_6533.COPY_0,Swap,2018-03-29,2.142728,3374417.206738,EUR,3374417.206738,EUR,88383920.38,88383920.38,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_24.TL_0.TRADE_6904.COPY_0,Swap,2024-04-08,8.172131,664471.252985,EUR,664471.252985,EUR,9505345.36,9505345.36,FS_0.CP_23.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_23.TL_0.TRADE_6904.COPY_0,Swap,2024-04-08,8.172131,-664471.252985,EUR,-664471.252985,EUR,9505345.36,9505345.36,FS_0.CP_24.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_42.COPY_0,FxForward,2016-09-24,0.633880,6886258.329377,USD,6081456.606449,EUR,16969419.62,14986191.94,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_42.COPY_0,FxForward,2016-09-24,0.633880,-6081456.606449,EUR,-6081456.606449,EUR,14688671.32,14688671.32,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_536.COPY_0,FxForward,2017-05-07,1.249577,27239025.340973,USD,24055581.810868,EUR,59964731.38,52956612.19,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_536.COPY_0,FxForward,2017-05-07,1.249577,-24055581.810868,EUR,-24055581.810868,EUR,51432494.20,51432494.20,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_2045.COPY_0,FxForward,2017-10-06,1.666015,-4743446.751872,EUR,-4743446.751872,EUR,15182355.29,15182355.29,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_2045.COPY_0,FxForward,2017-10-06,1.666015,5371180.264675,USD,4743446.751872,EUR,17403767.30,15369777.11,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_3043.COPY_0,Swap,2020-09-17,4.614754,-2684492.687771,EUR,-2684492.687771,EUR,65068838.99,65068838.99,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_3043.COPY_0,Swap,2020-09-17,4.614754,2684492.687771,EUR,2684492.687771,EUR,65068838.99,65068838.99,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_3201.COPY_0,Swap,2023-07-25,7.466015,402881.237550,EUR,402881.237550,EUR,55043014.08,55043014.08,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_3201.COPY_0,Swap,2023-07-25,7.466015,-402881.237550,EUR,-402881.237550,EUR,55043014.08,55043014.08,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_4013.COPY_0,Swap,2018-02-16,2.030399,83312.419273,EUR,83312.419273,EUR,20359075.39,20359075.39,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_4013.COPY_0,Swap,2018-02-16,2.030399,-83312.419273,EUR,-83312.419273,EUR,20359075.39,20359075.39,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_4224.COPY_0,FxForward,2020-09-04,4.579235,10367640.614801,USD,9155967.362015,EUR,62930986.97,55576199.46,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_4224.COPY_0,FxForward,2020-09-04,4.579235,-9155967.362015,EUR,-9155967.362015,EUR,54483045.32,54483045.32,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_4619.COPY_0,Swap,2022-11-14,6.772865,3879859.458394,EUR,3879859.458394,EUR,33656376.35,33656376.35,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_4619.COPY_0,Swap,2022-11-14,6.772865,-3879859.458394,EUR,-3879859.458394,EUR,33656376.35,33656376.35,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_5459.COPY_0,Swap,2018-07-24,2.463276,694581.878363,EUR,694581.878363,EUR,28971243.52,28971243.52,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_5459.COPY_0,Swap,2018-07-24,2.463276,-694581.878363,EUR,-694581.878363,EUR,28971243.52,28971243.52,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_28.TL_0.TRADE_6564.COPY_0,FxForward,2019-10-11,3.679714,14249336.871378,USD,12584007.121006,EUR,112828451.19,99642112.90,FS_0.CP_23.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_23.TL_0.TRADE_6564.COPY_0,FxForward,2019-10-11,3.679714,-12584007.121006,EUR,-12584007.121006,EUR,94721155.94,94721155.94,FS_0.CP_28.CP_23.TL_0,FS_0.CP_23
